11 121222222222111103 0010211122222222  0 521122211212 01221 1212222222222 01212222  000132112111432121000 0000000000011 013561200 000040 0202014522230222222 002222212221233333131312212222222100 3  02 0373  0332100102 8 7102222221121222226512211121221121 811111321 3110106141143421103232211111120110 2 811539332154554333 3 0 3 811
11 811111111222222100 0010314222211112  0 511122122212 06551 4211212212222 01212222  0001222 0000000122000 0000000000011 0 2202200 000030 0202013311130222222 002222212221233313113531121222221222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000223 04 91001114555312131421111206004 6 9 431121302564451422 0 0 0 010
24 022222222222112201 0050312212222221 86 411122221222 01221 2211222222222 01212222  030141111211552122000 0000000000011 1 0411212 011032 0000032242120222222 012221221212223232134451121112222212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000322 04 8 801154334101031421111206004 5 3 331329252137352333 1 0 1 411
22 022222222222113210 0010320222222222  0 022222222222 01221 3112122222222 01212222  011112111221242121000 0000000000011 2 05212111514042 0000014222130222222 002222212221233232133322212221221100 3  02 0373  0331100102 7 8102222221121222226412221121221121 213111221 3110 061111455312111511111416004 8 1 831426232138384333 1 0 1 721
22 022222222222112210 0010420222222222  0 022222222222 04252 0222222222222 00222222  022112112221232122000 0000000000011 3 03222111711032 0000034233130222222 002222212221233133144412122222221221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000412 03 7 901115455401031511111404011 3 1 113429292285372333 1 0 1 1 9
12 022222222221221231 0010320222222222  0 122222222221 01161 1222222222221 01222221  0001321 8111661120000 0000000000011 0 1012200 000040 0102014101130222222 00222221222213333334001222222221110010  07 0373  0712100134 1 4131221222222221226411212122211123 112111111 31101061111666401031121222416004 7 8 652430462800004000 4 0 4 911
22 022222222223223211 1344213122122122  0 611112211222 02211 3111222222222 01212222  011132110111452122000 0000000000021 1 0412222 011022 0000023101120222222 012222112221223102133531112222222212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000231 21101001115445112131511111106004 2 2 112118202237565233 2 4 6 211
21 411212212222112201 0010220222222222  0 221212222222 01111 3112212222222 02211222  0111321 9211252122000 0000000000011 2 05212011320042 0000034332130222222 002222211222223332134451112121221100 2  02 0171  0412100 11 713 62222211222221223311222221221124 312114221 21 6 641111666401031421111426004 3 2 133217222345532333 1 0 1 411
24 022222222222211120 0044230222222222  0 411222221212 07551 2112222222222 01222221249302002 0000000122000 0000000000011 0 0602222 020042 0000034231120222222 012221212221223132223331112222220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 34 8 806666666102131511111000003 6 2 531515162146541333 2 0 2 011
21 311222222122112201 0010230222222222  0 411112222222 01661 4111212222222 01221222  011132110111462122000 0000000000011 1 0551312 013042 0000034345130222222 002222212221223202124331112222221231 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000313 03 5 601111334201032511111401104 5 1 332425181964063223 1 0 1 510
12 022222222221000010 2142311222222221 60 511122121222 03112 0222222222222 00222222  0001321 9122000122000 0000000000011 0 2561200 000010 0202042341130222222 002222222112233010112312122222221100 3  01 0171  0121100 51 913 22122222212221226511222111211121 213124111 31101061113545312111511111114012 5 6 313140332126382223 1 3 4 611
21 311212222222113311 0043320222222222  0 511122221212 04111 2112222222222 01222212  030132111111462122000 0000000000011 4 05512211620012 0000023212120222222 011222212221232133133412222222122100 5  06 0271  0541257 0211 7 82222221122122226411122122211121 313111143 01 8 861115444213211412111111204 8 3 713423111737264333 2 0 2 711
23 022222222220112212 0010212221222112  0 222222221122 02221 1212222222222 01221222  030142111112000122000 0000000000011 2 0332222 011042 0000034246130222222 002222212212223202144532122121222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000320 41 6 601315444201011322111205014 3 1 153126181946563333 3 0 3 211
11 212222222123112111 0010312221222221 66 321121222222 04221 1222222222221 01212222  000112113211332122000 0000000000011 0 5431200 000040 0202044446230222222 002222212212233323323412122222221100 3  05 0362  0212100 521513 72222221222221216322222111221125 212221221 21101061111434111031411211414014 5 3 351437241961484123 2 0 2 211
21 112222222222211112 0010411221222222  0 122122222222 06662 0222222222222 00222222  0301522 0000000122000 0000000000021 1 0302222 020032 0000034342130222222 002222212212223203113331112222222100 6  04 0231  0321100 73 7 8132222221122221223512212111224501 012224111 41 4 800000000001031511111416004 4 8 223125161930502111 3 0 3 0 7
14 022222222221113301 0010100222222222  0 211222222222 04212 0222222222222 00222222  000142110111432311331 0333333333300 1 4351200 000030 0202023234130222222 002222212222122313111012222222121222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000432 01 6 801224434115131122122406004 5 4 111240422460055333 1 0 1 5 9
14 022222222222111111 0010530222222222  0 311122222222 05551 2112222222222 01221222  0002002 0000000122000 0000000000011 0 0602300 000040 0000014231230222222 002222212222100000012012212222220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 34 0 000000000300021121222406004 5 6 313332181838472112 2 0 2 011
21 311222222122112201 0010313212222112  0 511212222112 05221 4111222222122 0122222111113111110222000122000 000000000001110 05512111720042 0000024443130222222 002222222112233131134542221111223100 6  02 0173  0421256 0113 5102222122221221226412222111211124 212122342 01101061111333112422411211411104 4 2 513126332556382333 1 0 1 411
14 022222222222231200 0010420222222222  0 022222222222 04622 0222222222222 00222222  000132110231332122000 0000000000011 0 5471200 000020 0202023102120222222 022112212212232323233312222222122232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000221 33 8 80111123421222212122210210413 2 121125402727572323 0 0 01311
22 022222222221133220 0010211221222222  0 511222211122 05121 5111212222212 02212122  0121321 9211652111000 0000000000011 2 0561212 011012 0000033346220222222 012222112221233132134312222222122221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000431 33 7 801112334104131511111102204 5 3 153413122061652223 2 0 2 610
24 022222222222111111 0010420222222222  0 022222222222 00552 0222222222222 00222222  0302002 0000000122000 0000000000021 0 0602222 020042 0000024101130222222 002222212212233332213322112222220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000323 04 1 103555535301031511111000000 5 1 121127432824045211 2 0 2 011
21 211222222222213220 0010420222222222  0 022222222222 06552 0222222222222 00222222  0302002 0000000122000 0000000000011 0 0602222 020042 0000024241120222222 012221212212223233144421122222221232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000211 24 5 503333454322121511111406004 3 3 121229683523242223 2 0 2 011
23 022222222220213110 0043412221222112  0 611122211122 02222 0222222222222 00222222  030132112211462122000 0000000000011 1 0512222 011042 0000014221130222222 002222212221223132234412212222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 21 7 901115435401011511111406004 4 4 111121412964465222 1 0 1 2 9
12 022222222222112110 0010311221222222  0 421112221222 06552 0222222222222 00222222  0001112 0000000122000 0000000000011 0 2302200 000010 0202033343130222222 002222212221233323211231112222221100 3  05 0221  0222100 72 813 72222221122221226122222222124401 020224321 34 8 813333333114131322111416004 7 1 512135492735472333 1 0 1 011
22 022222222222111101 0143311222222221  0 121222222222 01111 3111222222222 01221222  011152112111552312331 0333333333300 2 04712211711022 0000033344111122222 012122212221233133323312222122222211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000031 33 7 901112222322131511111401201 5 2 333417232387561333 1 1 2 3 9
11 311222222122111120 0010311221222222  0 511122221122 01222 0222222222222 00222222  000112111111332122000 0000000000011 0 3451200 000040 0202024242230222222 002222212212223213112231112222221100 2  02 0363  0312100 3213 1 51222122222221224112222222211144 312122211 21 9 951112535213132122221412204 4 4 111244382147471333 2 0 2 311
14 022222222222113201 0010311222222122  0 122222212222 07552 0222222222222 00222222  0001322 0000000122000 0000000000011 0 1302200 000040 0202032341130222222 002222212212233213122212222222121212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000313 24 51003334535104131421111406004 3 1 112135292135483343 1 0 1 0 6
22 022222222222111101 0044220222222222  0 311122222222 02221 1212222222222 01212222  030152113211332311341 0333333333300 3 1312222 011032 0000031241111222221 012222112222100000045521122222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000323 3410 801113533311031511111406001 5 3 313129181900003332 1 0 1 213
22 022222222222213111 0250320222222222  0 411122221222 01331 4111212222222 01212222  013152112222000122000 0000000000011 1 0421222 014042 0000034233130222222 002222221212223132121231121222221100 5  06 0361  0611100 52 810132222222121221223311222221221225 111114211 21 8 961111555401011511111126004 4 2 112123131853532333 2 2 4 210
11 311212222222112011 0010420222222222  0 022222222222 04021 1122222222222 01212222  000142111211462122000 0000000000011 0 7561100 000040 0101114222120222222 011222212221232223223312122222222100 3  05 0142  0120100 3213 7122222221222211226022222222224501 213223221 23 91051514535124121511111012204 6 2 121135442636482334 2 0 2 510
21 411212222123012200 0010400222222222  0 022222222222 04552 0222222222222 00222222  030142110212000122000 000000000002115 05623111520022 0000014232120222222 021212212212233133134431122221221100 5  06 0252  053110013210 5 32212122221222222122222222123402 013224431 22 9 811112244401011511111121104 5 3 311221402938461333 0 0 0 512
12 022222222221111111 0045314121222121  0 521122121122 01112 0222222222222 00222222  000122110222000122000 0000000000011 0 1462200 000010 0202021242220222222 012122212221232313112212222222122221 0  00 0000  0000000 00 0 0 022222222222222200222222222000001200000331 23 81001113334114131421111406004 8 3 721437332253541333 2 0 2 8 9
21 511212122122112110 0010220222222222  0 311222221222 05661 2112222222222 01222221  030140111222000122000 0000000000011 1 0571212 013042 0000033346320222222 012122212221223132122242111122221231 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000243 13 8 701114344401012411211401201 5 3 711127181937482333 1 0 1 412
11 122212222222122200 2241314221222111 77 122222222221362442 0222222222222 00222222  000122113211441122000 0000000000032 0 5311200 000040 0202034322120222222 012222112221222213122341112221221100 9  0713354 74512100 321513122222222222211216121222222221123 112124111 31 71061113555311031511111416004 4 4 112238502752465223 0 4 4 1 8
23 022222222220222211 2010220222222222  0 122212222222 05252 0222222222222 00222222  030142113111441122000 0000000000022 3 0312322 011042 0000024231120222222 012222112212223332244432122121222100 2  01 0151  062110013311 1 21122222222122222212222221221401 013224111 41 3 731114440401011412111424014 3 9 253127232114186111 2 2 4 0 7
21 321212222122112202 0010420222222222  0 022222222222 01121 2112222222222 02212122  013132111222000121000 0000000000011 5 04611111820032 0000023236330222222 002222212221223233223342112121222100 6  01 0262  0212100 22 9 7 62222211212222225311222221221142 413114213 21 9 961611244321032421111412104 6 9 251127262247462443 2 0 2 511
12 022222222221112221 0030420222222222  0 022222222222 05222 0222222222222 00222222  0001411 8222000222112 0111111233100 3 0351200 000030 0000032343220222222 021212231112232213123312222122223100 5  06 0353  0231100 72 6 7 32212211222222223611212111224121 311124111 32 7 765151444114131421111416002 3 2 132132232061413333 3 0 3 511
22 022222222222112100 0030220222222222  0 411212221222 01111 3111222222222 01221222  022141110111442311331 0333333333300 2 0521212 011012 0000014101130222222 002222221212223132122341122121222100 1  01 0303  0221100 2211 7 11222221222122224411212221222142 212214111 21 9 951111345113131121222412204 3 1 112126212014446324 0 0 0 311
23 022222222220223201 0010230222222222  0 311212222222 02551 4111212222222 01221222  013152112211142121000 0000000000021 2 03122111911042 0000034243130222222 002222212221223232112312222222123232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 34 6 601145553321031511111406004 5 1 523125141814172322 1 0 1 311
21 221212222222111100 1142230222222222  0 511122221122 02111 8111112211122 02211222  012142110211432122000 0000000000011 3 04512111720042 0000034343130222222 002222221212213131134431112222223211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000331 23 9 901111445401031511111102201 6 3 353428232161441554 0 2 2 611
21 311222222122111110 0030220222222222  0 121222222222 05221 3111222222222 01221222  022142110111461122000 0000000000011 2 05222211520042 0000024101130222222 002222212212223211145532122121221100 1  01 0271  0511100 3210 7132222221221221225321222121221125 213124213 01101061111445113131511111126004 3 2 133125161927552324 1 0 1 311
12 022222222222111110 0042420222222222  0 022222222222 07552 0222222222222 00222222  0002002 0000000521000 0000000000011 0 0602200 000040 0000024222130222222 002222212221232213322322112222221232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000323 04 6 706666555223131511111405014 3 9 222129212055565333 1 0 1 010
12 022222222221112200 1110311222222122  0 322122211222 05222 0222222222222 00222222  0001221 8111652122000 0000000000011 0 5551200 000040 0202024242130222222 002222212221233333311212222222122100 2  05 0371  0521100133 6 4 32211212222222224421122121221125 414224333 21 51061115435212131121222414044 3 1 133141332137373444 0 2 2 5 6
13 022222222220113210 0045420222222222  0 022222222222 01222 0222222222222 00222222  000152112111361122000 0000000000011 0 1512200 000040 0202024345230222222 002222212221233333321212222222122100 2  05 0271  0311100 53 6 3102212212221222226221222221221123 112221221 11101061113435124331121222425034 4 8 453527131744554323 1 0 1 211
12 022222222222112210 0010313221222112  0 911111121112 04111 2112222222222 01222122  000112111111561121000 0000000000011 0 3511200 000040 0202024232130222222 002222212221233333311112222222121100 7  01 0174 73622203 0414 8 11222222122222124711111121211122 211223111 41 31031114555401021121222412104 3 1 133139352254543211 1 0 1 2 4
21 611211221122113201 0010220222222222  0 611111222212 04141 5111211222222 01212222  021132114212000311331 0333333333300 2 05121211411032 0000024101120222222 012222112221222232122331112222221100 8  02 0223  0241264 03 2 8 72122221122222223122222221224121 212224321 21 61051111333402111112222313004 4 9 321222232264555333 1 0 1 0 7
14 022222222222221100 0010320222222222  0 211222222222 04451 2112222222222 01221222  000152110222000122000 0000000000011 0 1322200 000020 0203034333130222222 002222212221233333112221122222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000323 01 7 701115333104121421111206004 4 2 322132262156382333 0 0 0 411
14 022222222221132110 0043312221222122  0 811111121212 05331 6111111222222 01222122  0001321 9141221411000 0000000000022 0 6552200 000010 0202022331120222222 012221212212232223222531212222213100 1  05 0271  0222285 03 714 62222211222222124022222222221125 111124243 21 7 731113434114132112222122101 8 1 342137562944641522 1 0 1 911
21 122222222213111001 0010530222222222  0 211222222222 02662 0222222222222 00222222  024151117311202122000 0000000000000 0 0002222 011042 0000014101130222222 002222212221222002023002222222220100 5  01 0334  0342000 00 0 0 02222222222222225212212222225501 000000000 00 0 000000000000000022222000000 0 1 570020172000013000 1 0 1 011
22 022222222222111120 0010420222222222  0 022222222222 06661 4112211222222 02212221172122002 0000000122000 0000000000022 0 06022211520042 0000044101130222222 002222212221223231144522112222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000121 34 7 706666666322121421111406004 7 7 514325332548561111 2 0 2 011
21 511212212122112220 0030212221222112  0 611122211122 01221 4111222222122 01212222  030142112121461122000 0000000000011 3 05112111720042 0000014232130222222 002222222211223331134441112122221100 2  05 0271  0512100 42 3 7132212221222221225212222221221125 312124313 31 5 751111445402131511111216004 3 6 113128292343562333 2 0 2 1 9
23 022222222220112110 0010220222222222  0 121222222222 04221 2211222222222 01212222  030152112211451122000 0000000000011 1 04122211720022 0000014211130222222 002222212221223132234441112122222100 2  01 0363  051110013211 6 32212212222122224222222211221121 112124121 31 9 966666666401031121222416004 4 9 223127262204041253 1 0 1 211
23 022222222220112100 0043230222222222  0 321122222212 02441 3211222222212 01212222  030141113211461222212 0333332333300 0 45322211420042 0000014101120222222 031211212212233133133312222222121100 5  01 0371  0512287 03 7 3132212221222221226122222221221221 113111211 24 2 726565555401031511111112204 8 3 111125181954543333 0 0 0 5 6
12 022222222222221102 2145420222222222  0 022222222222 05352 0222222222222 00222222  00011211322200021124527233231233200 1 1352200 000010 0202032341220222222 011222212221232133134422122122223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000321 22 7 804141555213232122122406001 4 4 111140251938471322 2 3 5 110
11 311212222222112101 2041312122222122  01011111111112 04221 1222221222222 01212222  000122111211152121000 0000000000011 0 5441200 000010 0202032345320222222 012222112212223213130031112222220100 8  02 0233  0311100 32 614 72222211222222126412212211225121 313224421 23 81041111434114121421111112101 3 3 122236312145471233 1 2 3 2 9
21 221221222222112221 1010312221222221 22 222222221122 01221 2212212222222 01212222  023112112211552122000 0000000000012 4 04222211611022 0000034231130222222 002222211222223132135532112122221100 9  07 1353  0511100 32 8 9112222222112122226221222221221124 212124111 41101061115445311031511111216004 4 3 122124222136463324 3 1 4 211
12 022222222222113111 0010420222222222  0 022222222222 04242 0222222222222 00222222  000142116211341122000 0000000000011 0 3312200 000020 0202024344230222222 002222212221233213143312222222122100 3  01 0353  0332100 92 1 3 81212222122222226322122121221501 011224221 21 6 861316555123121421111416004 7 6 713329332447473334 2 0 2 1 9
24 022222222222112201 0143430222222222  0 022222222222 05251 3111222222222 01221222  022152111222000122000 0000000000011 2 02623211711042 0000032343130222222 002222222112223132134432221122213211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000331 13 9 901143144123131511111302201 3 2 133423252245543553 1 1 2 211
21 222212222122113110 0010312222222111 85 712211211112 01551 3212211222222 01212222  030141113222000311211 0333332233200 0 11122211811042 0000034323120222222 012221212221233203123322112222223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 24 6 801335334301032122212406004 3 1 312114172246542221 1 0 1 0 9
22 022222222222112210 0143420222222222  0 022222222222 01261 2112222222222 0122222121730142111211332122000 0000000000011 4 04512211720042 0000034444230222222 002222212212222233114412122222223232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 400000121 32 6 601515555221031511111402101 4 1 123124101736461334 1 1 2 311
24 022222222222101130 0344212221222112  0 312212221222 0625110111112111112 01222221363301322 0000000122000 0000000000021 5 0502222 020042 0000024221130222222 002222221212222132135422112222223222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 24101003545545121011421111106004 4 1 152139683233572212 3 3 6 011
11 411212122222113130 0044411222222122  0 721211111122 04221 3111222222222 01212222  000152112111551311241 0333332333300 0 1412200 000040 0202014232230222222 002222212221233313123231112222221100 2  02 0261  0612100 1213 3 62212212222221224122222122221124 111224321 31 7 641124444114131221221415012 3 1 124128232114545333 3 0 3 112
11 122222222122112200 1143420222222222  0 022222222222 05552 0222222222222 00222222  000162116221232122000 0000000000011 0 1312200 000010 02020242432121222214131112212212232313223331112222221212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 21 7 701113434211031421111206001 7 1 813430181865472444 0 2 2 111
23 022222222220112220 0010420222222222  0 022222222222 04441 3111222222222 02211222  013122115221162121000 0000000000011 3 0551212 01404128010034323130222222 002222212221233213122322121222221100 4  03 0254 19132100113 814112222222122122126512212111211121 312222221 33 8 86111131321223241121111210414 6 914514202347472314 2 0 2 911
21 511212121222112110 1043230222222222  0 121222222222 05651 4111212222222 01212222  023132115221061321141 0333233332200 1 05212111820022 0000024233120222222 012222112221222232234322122122222100 4  03 0371  0241267 03 6 7 11222211222222226411222121221211 111112311 21 71061114444112131421111416002 8 2 734527432863442233 1 1 2 3 8
21 411112222222112201 0010420222222222  0 022222222222 05662 0222222222222 00222222  030132111242000122000 0000000000011 3 0341212 012042 0000014243130222222 002222231112223132234441112122221100 6  05 0231  0312100 12 3 5132212122222221222121222222224401 120224231 23 8 831115555401031511111112204 4 6 111127332424242222 1 0 1 311
22 022222222222211100 1042220222222222  0 121222222222 04111 3111222222222 01221222  011122110111442122000 0000000000011 3 05312112120042 0000014232130222222 002222212221222101124432122121222100 2  02 0371  0221100 7210 7132222221221221226411222121221125 312121111 21 8 851112344121031222211416004 7 6 513126161944364333 0 1 1 711
21 311212222222112201 0010212122222112  0 711122111212 06552 0222222222222 00222222  0301322 0000000122000 0000000000011 3 0302222 020022 0000014232130222222 002222212212222132135431112222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 24 7 703555555401031322111406004 3 6 123128232137472233 1 0 1 011
11 311222222122112111 0010320222222222  0 411212212222 04442 0222222222222 00222222  000152113211451122000 0000000000011 0 1412200 000040 0202034343130222222 002222212221233333333312222222121100 2  05 0361  0421100 51 313 82212222122221226411222121211123 113121211 21 8 961110444212131511111416004 4 2 121137332238764223 2 0 2 110
22 022222222222113112 1144314221212112  0 211222222222 01331 2112222222222 01212222  023142113111451122000 0000000000011 4 04122111811012 0000034331130222222 002222212221233133122212222222122100 1  0723363  0411100133 7 6112222211222122225311222221221141 211123221 21 4 561115555401011511111416004 4 4 111313172263552233 3 2 5 110
21 311222222122112221 1242420222222222  0 022222222222 02441 1212222222222 01212222  030162116111552122000 0000000000022 1 0412222 011042 0000024222130222222 002222212221222202134532121122222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 41 81001155444402131421111406004 8 3 522115111938546211 3 3 6 2 9
21 411222112222111201 1043311222222221 31 311122222222 05221 4112222222112 01221222  0221421 922200031133528333133333300 1 14511211611012 0000032444320222222 012222122112223132123331112222223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000231 22 7 701111333213131411211104014 4 1 112519152036452333 1 1 2 511
21 411212222122112201 1245520222222222  0 022222222222 05452 0222222222222 00222222  030162115222000122000 0000000000011 1 00222111811022 0000034243130222222 002222212221233232134322112222222100 3  02 0320  0211100 52 3 4112211222222122225121222222224221 120224431 32 1 841113444211001411211126001 5 4 313327191938581553 1 3 4 0 4
11 211222222222112112 0010312121222222  0 522112111222 07552 0222222222222 00222222  0002002 0000000122000 0000000000022 0 0602200 000020 0000031341211122222 012222112221233213123341112122220212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000432 04 8 103633534105132222211000004 4 3 121428232133511334 3 0 3 018
12 022222222221111112 0043413122222112  0 522212111122 05111 1222222222122 01222122  0001221 6121432122000 0000000000033 0 8562200 000010 0202042544230222222 002222212221223333145412222222122100 2  05 0271  0410100 3215 3132212222222221214311222221224221 311224211 41 7 951111111213132112222421103 5 9 222131211938005223 3 0 3 9 9
21 211222222222222220 0010411221222222  0 121222222222 05552 0222222222222 00222222  030152114222000122000 0000000000011 1 0212212 011032 0000014222120222222 012212212221233132145542121121224212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000322 01 4 501555554102131421111406004 4 9 212124171960462323 2 0 2 010
11 122212222222221111 0044530222222222  0 022222222222 04222 0222222222222 00222222  000122111111432121000 0000000000011 0 5431200 000040 0202024336130222222 002222212221233333212422112222222100 8  06 0343  0112100 3311 1101222222221122223511212121211124 214224221 43 5 661113434114131312211414011 4 1 322142522657471224 2 0 2 310
12 022222222221112201 0145315122211121  0 811121122111331111 1122222222222 01212222  0001221 8222000312111 0333232232200 377571100 000010 0202033346220222222 012122212122232323133421122222221100 8  06 0173  0222100 7115131422222222222211145111221212211253011224221 11101061111555115231421111121201 7 1 323148251748482342 1 1 2 911
21 312212222122112211 1010314211222112  01011111111112 01261 4111212222222 0122222120821142111212000122000 0000000000011 2 04612111711022 0000044222220222222 012221211222233233323212122222222100 8  01 0234144641258 0211 5 42221122222122226321222121214401 320222211 21 6 853141445211031511111122104 6 1 331515 91853474334 2 1 3 5 9
21 212212222222311200 0010420222222222  0 022222222222 01442 0222222222222 00222222  021162116111361122000 0000000000011 2 0522322 020022 0000014101130222222 002222212212233232323312222212222100 3  01 0274 80332100103 8 7 32212221122222221222212221221144 212224431 33 5 72114466631213211222242220411 4 811121242325565323 0 0 0 5 9
21 311212222222311111 0043320222222222  0 611112211222 02351 3112212222222 02212122  023132111211552122000 0000000000011 6 0521212 011042 0000014211130222222 002222221212222131134412222222122232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 31 9 901115555212121511111102101 5 4 111122372758461111 2 0 2 411
21 212222222122123110 0010211221222222  0 121222222222 02221 3211222221222 01212222  023132110111061122000 0000000000011 3 05122111520042 0000024331130222222 002222212221222231134461111121222100 7  02 0271  0611247 02 5 7132222121222221223411222121211124 213114111 31 7 851115445401022412111416004 6 61123115222438462222 1 0 1 610
24 022222222223131112 0245420222222222  0 022222222222 05222 0222222222222 00222222  021142111111442122000 0000000000011 3 0551212 01404129020014512230222222 002222212222123232223322222121222100 3  05 0373  0311238 03 214112122222222122126122222221211125 312231324 31 9 93111533331103142111141600114 61112128232138464344 3 2 51311
12 022222222222111101 0043320222222222  0 311212222222 04222 0222222222222 00222222  000122110231432521000 0000000000011 0 7552300 000040 0202044445130222222 002222212212233333222212122222221100 6  01 0173  0412100 62 2 5 32112122222222226412222111211125 312121431 21 81051113334123131411211416004 6 9 611537352224413333 1 0 1 6 9
13 022222222220212210 2142412222222112  0 411122212222 04111 2112222222222 01212222  0001321 8211452122000 0000000000011 010471200 000010 0202044344220222222 022112222112232323133312122222221231 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 400000441 23101001111414212111411211102104 5 9 653137251936472333 1 3 4 711
22 022222222222112222 3341420222222222  0 022222222222 05662 0222222222222 00222222  030151113111551122000 0000000000033 1 0412322 020042 0000014101130222222 002222212212233333311512222122221100 2  06 0363  0621100 4314 6112222212222122122212222221221122 113224111 51101061115555401031421111416001 3 6 112122 0 000035511 4 610 011
22 022222222222212210 0010220222222222  0 411112222222 06551 1212222222222 01222221117302002 0000000122000 0000000000022 0 0602222 020042 0000014211130222222 002222212221233333322231112222220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000421 24 2 206555555401011112222406004 5 3 333129161804052553 1 0 1 011
12 022222222223112111 0010420222222222  0 022222222222 05232 0222222222222 00222222  000142111211432122000 0000000000011 0 9551200 000040 0203023242130222222 002222212221223123133312122222222100 2  01 0271  0622100 52 6 9132222212212221226411222121211125 213111231 21 9 961111444213122511111114034 5 3 111137231937574224 2 0 2 411
21 411222212122111110 0045220222222222  0 221122222222 04111 3212112222222 02211222  012132110111561122000 0000000000011 1 05112211611042 0000014101130222222 002222212212222203134432122121222100 1  01 0271  0611100 2310 6 72222211221222225321212122221125 311113111 21 8 841545555311031112222416001 3 1 122122282438462223 1 0 1 311
22 022222222222112201 0243220222222222  0 321122221222 02111 5112212211222 01222212  021132110111652122000 0000000000011 4 0451212 013042 0000043436120222222 012212212222133133125342121121222100 8  02 0233  0231100 33 7 8 42221221122222226411222121224401 420223121 32 91061112555401031511111416001 5 1 112227222024542333 1 2 3 510
21 122212222222113210 0030420222222222  0 022222222222 01221 2112222222222 01212222  012132111211251422000 0000000000011 2 05112111711022 0000044342130222222 002222212221223332234412122222222100 7  01 0362  0221100 3210 7112222221221122225212222221221125 212124221 21 8 951115663321011112222222204 4 1 111323202106075333 1 0 1 310
21 212212222222112201 0010420222222222  0 022222222222 05331 2112222222222 01212222  013132114211562122000 0000000000011 4 05312211820042 0000044341120222222 01122221221222213113343212112222110012 522 0251  021210010213 8 72222221122221222411222121211121 112124211 21 8 861111554401011511111416004 8 2 731113122064542334 1 0 1 411
23 022222222220112210 0010330222222222  0 122221222222 04121 1222221222222 01212222  0121321 9211332122000 0000000000022 6 05512111520042 0000014101120222222 011222212221233133224431112222222100121016 0361  0131238 02 1 3 91212222212222225212222122223121 212114211 41101061112555401031511111216004 7 3 711114242521512333 1 0 1 811
14 022222222223111120 0010511221222222  0 221222222212 00112 0222222222222 00222222  000132111241332122000 0000000000011 0 4551200 000010 0202043346130222222 002222212221233323321212212222222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000303 03 7 701113433104103421111104014 4 1 333138352251373333 2 0 2 311
21 312212222122112210 0010230222222222  0 911112111112 02452 0222222222222 00222222  030152113222000122000 0000000000011 1 0222222 011042 0000034211130222222 002222212221233332222241112221222100 3  05 0324  0111100133 2 6112122212222122225122222122224401 013224221 21 4 461314444124131421111416004 4 1 333313192336452333 1 0 1 111
21 222221212222102200 1410211122222222  0 321122221222 01231 4111222212222 01221222  012152111222000122000 0000000000011 2 04312211620042 0000034342130222222 002222212222133232133321122222221100 3  01 0363  0331100132 713102222221221221223312222121221121 212124231 21 8 941412444401031511111212203 4 2 522223232244543223 0 5 5 310
